datetime,npu,actual,rf_pred,xgb_pred,prophet_pred
2024-09-15,F,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-09-17,F,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-18,F,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-22,F,1,1.0,1.0,1.0
2024-09-25,F,1,1.0,1.0,1.0
2024-09-28,F,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-29,F,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-01,F,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-02,F,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-08,F,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-12,F,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-13,F,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-14,F,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-15,F,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-10-17,F,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-21,F,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-22,F,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-23,F,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-10-26,F,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-10-27,F,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-28,F,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-29,F,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-31,F,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-11-01,F,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-02,F,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-11-03,F,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-11-04,F,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-13,F,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-11-14,F,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-15,F,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-16,F,3,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-11-17,F,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-11-19,F,2,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-11-21,F,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-11-22,F,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-11-23,F,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-11-25,F,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-11-26,F,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-28,F,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-30,F,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-12-01,F,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-12-02,F,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-03,F,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-04,F,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-10,F,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-12,F,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-16,F,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-17,F,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-18,F,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-22,F,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-23,F,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-24,F,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-25,F,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-28,F,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-30,F,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-01-08,G,2,2.0,2.0,2.0
2024-01-10,G,1,1.5,1.5,1.5
2024-01-12,G,1,1.3333333333333333,1.3333333333333333,1.3333333333333333
2024-01-19,G,1,1.25,1.25,1.25
2024-01-23,G,1,1.2,1.2,1.2
2024-02-01,G,1,1.1666666666666667,1.1666666666666667,1.1666666666666667
2024-02-09,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-02-12,G,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-02-24,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-02-28,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-05,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-19,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-21,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-28,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-07,G,1,1.0,1.0,1.0
2024-04-20,G,1,1.0,1.0,1.0
2024-04-22,G,1,1.0,1.0,1.0
2024-04-27,G,1,1.0,1.0,1.0
2024-05-06,G,1,1.0,1.0,1.0
2024-05-15,G,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-17,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-20,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-25,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-28,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-04,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-10,G,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-12,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-13,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-14,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-15,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-16,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-22,G,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-01,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-03,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-11,G,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-13,G,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-14,G,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-15,G,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-25,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-31,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-01,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-06,G,1,1.0,1.0,1.0
2024-08-07,G,1,1.0,1.0,1.0
2024-08-12,G,1,1.0,1.0,1.0
2024-08-15,G,1,1.0,1.0,1.0
2024-08-18,G,1,1.0,1.0,1.0
2024-08-20,G,1,1.0,1.0,1.0
2024-08-27,G,1,1.0,1.0,1.0
2024-08-31,G,1,1.0,1.0,1.0
2024-09-10,G,1,1.0,1.0,1.0
2024-09-15,G,1,1.0,1.0,1.0
2024-09-16,G,1,1.0,1.0,1.0
2024-09-17,G,1,1.0,1.0,1.0
2024-09-28,G,1,1.0,1.0,1.0
2024-09-30,G,1,1.0,1.0,1.0
2024-10-06,G,1,1.0,1.0,1.0
2024-10-12,G,1,1.0,1.0,1.0
2024-10-16,G,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-17,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-18,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-23,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-25,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-28,G,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-07,G,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-07,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-12-09,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-12-16,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-12-18,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-12-20,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-12-22,G,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-12-31,G,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-01-04,H,1,1.0,1.0,1.0
2024-01-08,H,4,2.5,2.5,2.5
2024-01-10,H,1,2.0,2.0,2.0
2024-01-12,H,1,1.75,1.75,1.75
2024-01-14,H,1,1.6,1.6,1.6
2024-01-15,H,2,1.6666666666666667,1.6666666666666667,1.6666666666666667
2024-01-17,H,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-01-20,H,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-01-23,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-01-25,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-01-26,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-01-27,H,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-01-30,H,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-01,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-03,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-04,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-05,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-06,H,3,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-02-08,H,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-02-09,H,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-02-10,H,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-02-13,H,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-02-16,H,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-02-17,H,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-02-19,H,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-21,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-02-23,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-02-24,H,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-28,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-29,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-03-01,H,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-03-02,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-03-04,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-03-05,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-03-06,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-08,H,4,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-03-11,H,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-03-14,H,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-03-15,H,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-03-17,H,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-03-19,H,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-03-20,H,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-03-23,H,1,1.0,1.0,1.0
2024-03-25,H,1,1.0,1.0,1.0
2024-03-26,H,1,1.0,1.0,1.0
2024-03-28,H,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-01,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-03,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-08,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-09,H,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-04-12,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-04-17,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-04-18,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-22,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-23,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-29,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-01,H,1,1.0,1.0,1.0
2024-05-02,H,1,1.0,1.0,1.0
2024-05-06,H,1,1.0,1.0,1.0
2024-05-07,H,1,1.0,1.0,1.0
2024-05-08,H,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-10,H,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-05-13,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-05-14,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-05-15,H,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-05-20,H,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-05-24,H,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-05-29,H,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-05-31,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-01,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-03,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-11,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-13,H,1,1.0,1.0,1.0
2024-06-16,H,1,1.0,1.0,1.0
2024-06-20,H,1,1.0,1.0,1.0
2024-06-21,H,1,1.0,1.0,1.0
2024-06-26,H,1,1.0,1.0,1.0
2024-06-28,H,1,1.0,1.0,1.0
2024-06-30,H,1,1.0,1.0,1.0
2024-07-03,H,1,1.0,1.0,1.0
2024-07-07,H,1,1.0,1.0,1.0
2024-07-09,H,1,1.0,1.0,1.0
2024-07-11,H,1,1.0,1.0,1.0
2024-07-14,H,1,1.0,1.0,1.0
2024-07-15,H,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-20,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-23,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-26,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-27,H,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-28,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-31,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-02,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-03,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-07,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-11,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-14,H,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-18,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-19,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-20,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-22,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-26,H,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-31,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-13,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-18,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-23,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-25,H,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-27,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-28,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-02,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-06,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-07,H,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-10,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-11,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-12,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-13,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-16,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-22,H,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-24,H,1,1.0,1.0,1.0
2024-10-25,H,1,1.0,1.0,1.0
2024-11-05,H,1,1.0,1.0,1.0
2024-11-07,H,1,1.0,1.0,1.0
2024-11-08,H,1,1.0,1.0,1.0
2024-11-10,H,1,1.0,1.0,1.0
2024-11-13,H,1,1.0,1.0,1.0
2024-11-15,H,1,1.0,1.0,1.0
2024-11-19,H,1,1.0,1.0,1.0
2024-11-26,H,1,1.0,1.0,1.0
2024-11-27,H,1,1.0,1.0,1.0
2024-11-30,H,1,1.0,1.0,1.0
2024-12-03,H,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-12-04,H,4,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-12-05,H,2,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-12-09,H,2,1.8571428571428572,1.8571428571428572,1.8571428571428572
2024-12-13,H,2,2.0,2.0,2.0
2024-12-14,H,2,2.142857142857143,2.142857142857143,2.142857142857143
2024-12-19,H,1,2.142857142857143,2.142857142857143,2.142857142857143
2024-12-20,H,1,2.0,2.0,2.0
2024-12-23,H,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-12-28,H,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-29,H,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-30,H,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-01-01,I,1,1.0,1.0,1.0
2024-01-07,I,1,1.0,1.0,1.0
2024-01-11,I,2,1.3333333333333333,1.3333333333333333,1.3333333333333333
2024-01-16,I,1,1.25,1.25,1.25
2024-01-17,I,2,1.4,1.4,1.4
2024-01-20,I,1,1.3333333333333333,1.3333333333333333,1.3333333333333333
2024-01-23,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-01-28,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-01-30,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-02-02,I,3,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-02-03,I,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-02-07,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-02-14,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-02-19,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-02-20,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-02-23,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-02-24,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-02-26,I,1,1.0,1.0,1.0
2024-03-01,I,1,1.0,1.0,1.0
2024-03-03,I,1,1.0,1.0,1.0
2024-03-05,I,1,1.0,1.0,1.0
2024-03-15,I,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-03-19,I,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-03-25,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-03-27,I,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-04-01,I,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-04-02,I,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-04-08,I,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-04-15,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-04-18,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-04-20,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-04-21,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-04-23,I,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-01,I,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-05-04,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-05-08,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-05-11,I,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-05-12,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-05-14,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-05-15,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-05-16,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-26,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-05-28,I,3,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-05-31,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-06-04,I,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-06-08,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-06-09,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-06-10,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-06-13,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-06-16,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-17,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-20,I,1,1.0,1.0,1.0
2024-06-21,I,1,1.0,1.0,1.0
2024-06-22,I,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-24,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-27,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-28,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-06-30,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-01,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-03,I,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-04,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-05,I,3,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-07-06,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-07-07,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-07-12,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-07-14,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-07-15,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-17,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-07-19,I,1,1.0,1.0,1.0
2024-07-21,I,1,1.0,1.0,1.0
2024-07-22,I,1,1.0,1.0,1.0
2024-07-23,I,1,1.0,1.0,1.0
2024-07-25,I,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-27,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-30,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-07-31,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-01,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-03,I,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-04,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-05,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-09,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-11,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-13,I,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-14,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-08-15,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-17,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-18,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-20,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-22,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-08-30,I,1,1.0,1.0,1.0
2024-08-31,I,1,1.0,1.0,1.0
2024-09-01,I,1,1.0,1.0,1.0
2024-09-09,I,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-10,I,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-12,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-16,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-17,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-18,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-20,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-09-22,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-23,I,1,1.0,1.0,1.0
2024-09-24,I,1,1.0,1.0,1.0
2024-09-25,I,2,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-28,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-09-29,I,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-01,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-02,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-06,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-09,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-11,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-10-12,I,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-15,I,2,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-10-16,I,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-10-22,I,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-10-24,I,2,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-10-26,I,1,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-10-28,I,1,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-10-31,I,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-11-04,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-11-06,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-12,I,1,1.1428571428571428,1.1428571428571428,1.1428571428571428
2024-11-14,I,1,1.0,1.0,1.0
2024-11-16,I,1,1.0,1.0,1.0
2024-11-17,I,1,1.0,1.0,1.0
2024-11-22,I,1,1.0,1.0,1.0
2024-11-24,I,3,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-11-27,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-02,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-04,I,1,1.2857142857142858,1.2857142857142858,1.2857142857142858
2024-12-06,I,2,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-08,I,3,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-12-12,I,1,1.7142857142857142,1.7142857142857142,1.7142857142857142
2024-12-14,I,1,1.4285714285714286,1.4285714285714286,1.4285714285714286
2024-12-19,I,2,1.5714285714285714,1.5714285714285714,1.5714285714285714
2024-12-20,I,1,1.5714285714285714,1.5714285714285714,1.5714285714285714
